SRC_IP,DST_IP,SRC_PORT,DST_PORT,PROTOCOL,TOS,TIMESTAMP_START,TIMESTAMP_END,PACKETS,BYTES
192.168.64.2,99.84.70.99,46450,443,tcp,0,2022-02-08 01:49:11.883800,2022-02-08 01:49:11.883800,1,60
192.168.64.2,72.21.91.29,42842,80,tcp,0,2022-02-08 01:49:11.883938,2022-02-08 01:49:11.883938,1,60
34.107.221.82,192.168.64.2,80,33558,tcp,0,2022-02-08 01:49:11.895642,2022-02-08 01:49:11.895642,1,60
192.168.64.2,34.107.221.82,33558,80,tcp,0,2022-02-08 01:49:11.895671,2022-02-08 01:49:11.895671,1,52
192.168.64.2,34.107.221.82,33558,80,tcp,0,2022-02-08 01:49:11.895768,2022-02-08 01:49:11.895768,1,352
72.21.91.29,192.168.64.2,80,42842,tcp,0,2022-02-08 01:49:11.904959,2022-02-08 01:49:11.904959,1,60
192.168.64.2,72.21.91.29,42842,80,tcp,0,2022-02-08 01:49:11.904991,2022-02-08 01:49:11.904991,1,52
192.168.64.2,72.21.91.29,42842,80,tcp,0,2022-02-08 01:49:11.906050,2022-02-08 01:49:11.906050,1,475
34.107.221.82,192.168.64.2,80,33558,tcp,0,2022-02-08 01:49:11.917507,2022-02-08 01:49:11.917507,1,52
34.107.221.82,192.168.64.2,80,33558,tcp,0,2022-02-08 01:49:11.917804,2022-02-08 01:49:11.917804,1,354
192.168.64.2,34.107.221.82,33558,80,tcp,0,2022-02-08 01:49:11.917812,2022-02-08 01:49:11.917812,1,52
192.168.64.2,192.168.64.1,35227,53,udp,0,2022-02-08 01:49:11.919023,2022-02-08 01:49:11.919023,1,92
192.168.64.2,192.168.64.1,36649,53,udp,0,2022-02-08 01:49:11.919074,2022-02-08 01:49:11.919074,1,92
192.168.64.2,192.168.64.1,53684,53,udp,0,2022-02-08 01:49:11.923832,2022-02-08 01:49:11.923832,1,71
192.168.64.2,192.168.64.1,37709,53,udp,0,2022-02-08 01:49:11.923886,2022-02-08 01:49:11.923886,1,71
72.21.91.29,192.168.64.2,80,42842,tcp,0,2022-02-08 01:49:11.928377,2022-02-08 01:49:11.928377,1,52
72.21.91.29,192.168.64.2,80,42842,tcp,0,2022-02-08 01:49:11.928422,2022-02-08 01:49:11.928422,1,850
192.168.64.2,72.21.91.29,42842,80,tcp,0,2022-02-08 01:49:11.928430,2022-02-08 01:49:11.928430,1,52
192.168.64.2,192.168.64.1,53193,53,udp,0,2022-02-08 01:49:11.931562,2022-02-08 01:49:11.931562,1,68
192.168.64.2,192.168.64.1,52907,53,udp,0,2022-02-08 01:49:11.933098,2022-02-08 01:49:11.933098,1,68
192.168.64.2,192.168.64.1,37138,53,udp,0,2022-02-08 01:49:11.933293,2022-02-08 01:49:11.933293,1,70
192.168.64.2,192.168.64.1,38941,53,udp,0,2022-02-08 01:49:11.933336,2022-02-08 01:49:11.933336,1,70
192.168.64.2,34.107.221.82,33564,80,tcp,0,2022-02-08 01:49:11.933533,2022-02-08 01:49:11.933533,1,60
192.168.64.1,192.168.64.2,53,53193,udp,0,2022-02-08 01:49:11.934957,2022-02-08 01:49:11.934957,1,84
192.168.64.1,192.168.64.2,53,52907,udp,0,2022-02-08 01:49:11.937378,2022-02-08 01:49:11.937378,1,96
192.168.64.1,192.168.64.2,53,37138,udp,0,2022-02-08 01:49:11.937578,2022-02-08 01:49:11.937578,1,102
192.168.64.1,192.168.64.2,53,38941,udp,0,2022-02-08 01:49:11.937655,2022-02-08 01:49:11.937655,1,127
192.168.64.2,54.187.205.23,51416,443,tcp,0,2022-02-08 01:49:11.941743,2022-02-08 01:49:11.941743,1,471
99.84.70.99,192.168.64.2,443,46450,tcp,0,2022-02-08 01:49:11.945599,2022-02-08 01:49:11.945599,1,60
192.168.64.2,99.84.70.99,46450,443,tcp,0,2022-02-08 01:49:11.945656,2022-02-08 01:49:11.945656,1,52
192.168.64.2,99.84.70.99,46450,443,tcp,0,2022-02-08 01:49:11.946779,2022-02-08 01:49:11.946779,1,569
192.168.64.1,192.168.64.2,53,53684,udp,0,2022-02-08 01:49:11.949034,2022-02-08 01:49:11.949034,1,170
192.168.64.1,192.168.64.2,53,37709,udp,0,2022-02-08 01:49:11.949034,2022-02-08 01:49:11.949034,1,194
192.168.64.2,23.47.52.114,33058,80,tcp,0,2022-02-08 01:49:11.949456,2022-02-08 01:49:11.949456,1,60
34.107.221.82,192.168.64.2,80,33564,tcp,0,2022-02-08 01:49:11.954588,2022-02-08 01:49:11.954588,1,60
192.168.64.2,34.107.221.82,33564,80,tcp,0,2022-02-08 01:49:11.954619,2022-02-08 01:49:11.954619,1,52
192.168.64.2,34.107.221.82,33564,80,tcp,0,2022-02-08 01:49:11.954736,2022-02-08 01:49:11.954736,1,354
23.47.52.114,192.168.64.2,80,33058,tcp,0,2022-02-08 01:49:11.968818,2022-02-08 01:49:11.968818,1,60
192.168.64.2,23.47.52.114,33058,80,tcp,0,2022-02-08 01:49:11.968859,2022-02-08 01:49:11.968859,1,52
192.168.64.2,23.47.52.114,33058,80,tcp,0,2022-02-08 01:49:11.968956,2022-02-08 01:49:11.968956,1,474
34.107.221.82,192.168.64.2,80,33564,tcp,0,2022-02-08 01:49:11.978401,2022-02-08 01:49:11.978401,1,52
34.107.221.82,192.168.64.2,80,33564,tcp,0,2022-02-08 01:49:11.978402,2022-02-08 01:49:11.978402,1,272
192.168.64.2,34.107.221.82,33564,80,tcp,0,2022-02-08 01:49:11.978420,2022-02-08 01:49:11.978420,1,52
23.47.52.114,192.168.64.2,80,33058,tcp,0,2022-02-08 01:49:11.988702,2022-02-08 01:49:11.988702,1,52
23.47.52.114,192.168.64.2,80,33058,tcp,0,2022-02-08 01:49:11.989412,2022-02-08 01:49:11.989412,1,941
192.168.64.2,23.47.52.114,33058,80,tcp,0,2022-02-08 01:49:11.989421,2022-02-08 01:49:11.989421,1,52
192.168.64.2,34.117.237.239,55946,443,tcp,0,2022-02-08 01:49:11.998752,2022-02-08 01:49:11.998752,1,116
192.168.64.2,34.117.237.239,55946,443,tcp,0,2022-02-08 01:49:11.998942,2022-02-08 01:49:11.998942,1,222
192.168.64.2,34.117.237.239,55946,443,tcp,0,2022-02-08 01:49:11.998951,2022-02-08 01:49:11.998951,1,291
99.84.70.99,192.168.64.2,443,46450,tcp,0,2022-02-08 01:49:12.007690,2022-02-08 01:49:12.007690,1,52
192.168.64.1,192.168.64.2,53,35227,udp,0,2022-02-08 01:49:12.007972,2022-02-08 01:49:12.007972,1,196
192.168.64.1,192.168.64.2,53,36649,udp,0,2022-02-08 01:49:12.008060,2022-02-08 01:49:12.008060,1,356
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.008505,2022-02-08 01:49:12.008505,1,60
99.84.70.99,192.168.64.2,443,46450,tcp,0,2022-02-08 01:49:12.014299,2022-02-08 01:49:12.014299,2,4124
54.187.205.23,192.168.64.2,443,51416,tcp,0,2022-02-08 01:49:12.014299,2022-02-08 01:49:12.014299,1,619
192.168.64.2,99.84.70.99,46450,443,tcp,0,2022-02-08 01:49:12.014315,2022-02-08 01:49:12.014315,1,52
192.168.64.2,99.84.70.99,46450,443,tcp,0,2022-02-08 01:49:12.014330,2022-02-08 01:49:12.014330,1,52
192.168.64.2,54.187.205.23,51416,443,tcp,0,2022-02-08 01:49:12.014334,2022-02-08 01:49:12.014334,1,52
192.168.64.2,99.84.70.99,46450,443,tcp,0,2022-02-08 01:49:12.015739,2022-02-08 01:49:12.015739,1,116
192.168.64.2,99.84.70.99,46450,443,tcp,0,2022-02-08 01:49:12.015818,2022-02-08 01:49:12.015818,1,410
34.117.237.239,192.168.64.2,443,55946,tcp,0,2022-02-08 01:49:12.020598,2022-02-08 01:49:12.020598,1,600
192.168.64.2,34.117.237.239,55946,443,tcp,0,2022-02-08 01:49:12.020615,2022-02-08 01:49:12.020615,1,52
192.168.64.2,34.117.237.239,55946,443,tcp,0,2022-02-08 01:49:12.020844,2022-02-08 01:49:12.020844,1,83
